"Ano Enade",co_grupo,co_ies,codmunic_inep,Área,"Nome da IES","Sigla IES","Município (funcionamento do curso)","código UF",UF,cd_dep,Rede,cd_catad,"Dep. Administrativa",cd_orgac,co_regiao_habil,"n. alunos presentes Enade","Participantes Ingressantes","Participantes Concluintes","Média FG_Ing","Média FG_Conc","Média CE_Ing","Média CE_Conc","Média Geral Ing","Média Geral Conc",Conceito_Enade,Conceito_IDD,"Conceito Preliminar Curso","% avaliam bem o plano de ensino (resp. A)","% equipamentos disponíveis são suficientes (resp. A/B)","Número de Docentes","Docentes Doutores","Docentes Regime Parcial/Integral","% Docentes Doutores","% Docentes Regime Parcial/Integral",Nota_infra,Nota_pedag,Nota_regime,Nota_doutor,Termo_insumos,"Nota Enade","Nota IDD","CPC Contínuo"
2007,5,437,410100228104,"MEDICINA VETERINÁRIA","Universidade Paranaense",UNIPAR,UMUARAMA,41,PR,2,Privada,5,Privada,1,2,73,42,31,"29,809524536132813","40,274192810058594","18,678571701049805","37,132259368896484","21,4613094329834","37,91774368286133",1,2,2,"0,699999988079071","0,8500000238418579",30,13,16,"0,4333333373069763","0,5333333611488342","4,25","3,499999761581421","2,6666667461395264","2,1666667461395264","2,859461545944214","0,3098907470703125","1,7451598644256592","1,5053428411483765"
2007,5,439,350201124105,"MEDICINA VETERINÁRIA","Faculdade Doutor Francisco Maeda",FAFRAM,ITUVERAVA,35,SP,2,Privada,5,Privada,4,2,11,11,0,"53,45454406738281",,"24,672727584838867",,"31,868181228637695",,SC,SC,SC,,,21,14,11,"0,6666666865348816","0,523809552192688",,,"2,6190478801727295","3,3333334922790527",,,,
2007,5,441,420200603808,"MEDICINA VETERINÁRIA","Universidade do Contestado",UnC,CANOINHAS,42,SC,2,Privada,5,Privada,1,2,55,37,18,"41,60810852050781","44,25","18,716217041015625","45,05555725097656","24,439189910888672","44,85416793823242",2,SC,2,"0,4615384638309479","0,9230769276618958",34,7,19,"0,20588235557079315","0,5588235259056091","4,615384578704834","2,307692289352417","2,7941176891326904","1,029411792755127","2,1614890098571777","1,2822479009628296",,"1,546020269393921"
2007,5,446,430101106106,"MEDICINA VETERINÁRIA","Universidade de Cruz Alta",UNICRUZ,"CRUZ ALTA",43,RS,2,Privada,5,Privada,1,2,91,60,31,"41,53333282470703","47,274192810058594","21,825000762939453","44,50322723388672","26,75208282470703","45,19596862792969",2,2,2,"0,4399999976158142","0,7200000286102295",30,2,17,"0,06666667014360428","0,5666666626930237","3,6000001430511475","2,200000047683716","2,8333332538604736","0,3333333730697632","1,7666573524475098","1,3496317863464355","1,7860097885131836","1,605652928352356"
2007,5,449,430502604606,"MEDICINA VETERINÁRIA","Universidade Luterana do Brasil",ULBRA,CANOAS,43,RS,2,Privada,5,Privada,1,2,118,82,36,"41,67073059082031","48,04166793823242","26,21463394165039","46,530555725097656","30,078659057617188","46,90833282470703",2,2,2,"0,6896551847457886","0,8620689511299133",50,13,48,"0,25999999046325684","0,9599999785423279","4,310344696044922","3,4482758045196533","4,800000190734863","1,2999999523162842","3,0208699703216553","1,68604576587677","0,9567636251449585","1,867708444595337"
2007,5,450,110200400122,"MEDICINA VETERINÁRIA","Centro Universitário Luterano de Ji-Paraná",CEULJI/ULBRA,JI-PARANA,11,RO,2,Privada,5,Privada,2,1,54,54,0,"43,38888931274414",,"27,99814796447754",,"31,84583282470703",,SC,SC,SC,,,16,2,14,"0,125","0,875",,,"4,375","0,625",,,,
2007,5,457,351506148708,"MEDICINA VETERINÁRIA","Universidade Bandeirante de São Paulo",UNIBAN,"SAO BERNARDO DO CAMPO",35,SP,2,Privada,5,Privada,1,2,43,26,17,"40,096153259277344","49,764705657958984","22,346153259277344","54,46470642089844","26,783653259277344","53,28970718383789",3,5,4,"0,6666666865348816","0,3571428656578064",25,11,10,"0,4399999976158142","0,4000000059604645","1,7857143878936768","3,3333332538604736",2,"2,200000047683716","2,4168307781219482","2,3395440578460693","4,556967258453369","3,0279572010040283"
2007,5,466,351506150308,"MEDICINA VETERINÁRIA","Universidade Anhembi Morumbi",UAM,"SAO PAULO",35,SP,2,Privada,5,Privada,1,2,134,81,53,"49,14197540283203","50,68867874145508","31,992591857910156","51,73584747314453","36,279937744140625","51,474056243896484",3,4,3,"0,5","0,7916666865348816",47,22,5,"0,4680851101875305","0,10638298094272614","3,9583334922790527","2,5","0,5319149494171143","2,340425491333008","2,1195287704467773","2,5139987468719482","3,5119259357452393","2,695035934448242"
2007,5,472,330601801702,"MEDICINA VETERINÁRIA","Universidade do Grande Rio Professor José de Souza Herdy",UNIGRANRIO,"DUQUE DE CAXIAS",33,RJ,2,Privada,5,Privada,1,2,65,38,27,"51,105262756347656","47,72222137451172","29,50263214111328","48,33333206176758","34,903289794921875","48,1805534362793",3,3,3,"0,30000001192092896","0,739130437374115",33,8,28,"0,24242424964904785","0,8484848737716675","3,6956522464752197","1,5","4,242424488067627","1,2121212482452393","2,264004945755005","2,1211397647857666","2,5844228267669678","2,3029842376708984"
2007,5,480,330601505802,"MEDICINA VETERINÁRIA","Centro Universitário Serra dos Órgãos",FESO,TERESOPOLIS,33,RJ,2,Privada,5,Privada,2,2,37,20,17,"44,32500076293945","53,17647171020508","22,510000228881836","47,83529281616211","27,9637508392334","49,17058563232422",2,3,SC,,,43,13,36,"0,302325576543808","0,8372092843055725",,,"4,186046600341797","1,5116279125213623",,"1,8180248737335205","2,0777337551116943",
2007,5,481,351505918800,"MEDICINA VETERINÁRIA","Universidade Guarulhos",UNG,GUARULHOS,35,SP,2,Privada,5,Privada,1,2,51,26,25,"50,11538314819336","50,36000061035156","25,83846092224121","45,104000091552734","31,907691955566406","46,417999267578125",2,4,3,"0,4583333432674408","0,800000011920929",28,12,13,"0,4285714328289032","0,4642857015132904",4,"2,2916667461395264","2,3214285373687744","2,142857074737549","2,415567398071289","1,7080042362213135","3,1221675872802734","2,34452223777771"
2007,5,490,330501206107,"MEDICINA VETERINÁRIA","Centro de Ensino Superior de Valença",CESVA,VALENCA,33,RJ,2,Privada,5,Privada,3,2,54,37,17,44,"44,47058868408203","26,256755828857422","46,7529411315918","30,69256591796875","46,18235397338867",2,4,SC,,,50,11,0,"0,2199999988079071",0,,,0,"1,100000023841858",,"1,712045431137085","3,027259588241577",
2007,5,495,351204807605,"MEDICINA VETERINÁRIA","Faculdade de Ciências e Letras de Bragança Paulista",FESB,"BRAGANCA PAULISTA",35,SP,2,Privada,5,Privada,4,2,36,17,19,"50,05882263183594","47,421051025390625","26,217647552490234","46,284210205078125","32,177940368652344","46,56842041015625",2,2,2,"0,5","0,7222222089767456",18,2,0,"0,1111111119389534",0,"3,6111111640930176","2,5",0,"0,5555555820465088","1,2624645233154297","1,7923797369003296","1,4628607034683228","1,5345494747161865"
2007,5,496,350201216200,"MEDICINA VETERINÁRIA","Universidade de Franca",UNIFRAN,FRANCA,35,SP,2,Privada,5,Privada,1,2,61,41,20,"42,57316970825195","45,79999923706055","24,980487823486328","47,60499954223633","29,378658294677734","47,15374755859375",2,3,3,"0,5","0,7894737124443054",34,19,21,"0,5588235259056091","0,6176470518112183","3,947368621826172","2,5","3,088235378265381","2,7941176891326904","2,902381658554077","1,7488176822662354","2,5533645153045654","2,3362510204315186"
2007,5,502,351506348500,"MEDICINA VETERINÁRIA","Centro Universitário Monte Serrat",UNIMONTE,SANTOS,35,SP,2,Privada,5,Privada,2,2,32,18,14,"50,22222137451172","52,17856979370117","27,88888931274414","46,242855072021484","33,47222137451172","47,726783752441406",2,3,3,"0,4166666567325592","0,7692307829856873",20,3,7,"0,15000000596046448","0,3499999940395355","3,846153974533081","2,0833332538604736","1,75","0,75","1,6652004718780518","1,9081000089645386","2,934277296066284","2,143083333969116"
2007,5,514,330501100407,"MEDICINA VETERINÁRIA","Centro Universitário de Barra Mansa",UBM,"BARRA MANSA",33,RJ,2,Privada,5,Privada,2,2,19,0,19,,"63,68421173095703",,"61,43684005737305",,"61,99868392944336",SC,5,SC,"0,625","0,8333333134651184",25,7,12,"0,2800000011920929","0,47999998927116394","4,166666507720947","3,125","2,4000000953674316","1,399999976158142",,,5,
2007,5,515,330601801900,"MEDICINA VETERINÁRIA","Centro Universitário Plínio Leite",UNIPLI,ITABORAI,33,RJ,2,Privada,5,Privada,2,2,56,35,21,"39,400001525878906","54,14285659790039","23,9228572845459","53,095237731933594","27,792142868041992","53,35714340209961",3,3,3,"0,4375","0,75",42,4,17,"0,095238097012043","0,4047619104385376","3,75","2,1875","2,0238096714019775","0,4761904180049896","1,6419551372528076","2,288701057434082","2,7065534591674805","2,2200331687927246"
2007,5,568,210100211300,"MEDICINA VETERINÁRIA","Universidade Estadual do Maranhão",UEMA,"SAO LUIS",21,MA,1,Pública,2,Estadual,1,2,45,26,19,"71,25","61,342105865478516","28,988462448120117","54,468421936035156","39,55384826660156","56,18684387207031",4,3,3,"0,3333333432674408","0,13333334028720856",47,13,47,"0,27659574151039124",1,"0,6666667461395264","1,6666666269302368",5,"1,3829786777496338","2,2457118034362793","3,1820075511932373","2,8648135662078857","2,8059606552124023"
2007,5,568,210200905302,"MEDICINA VETERINÁRIA","Universidade Estadual do Maranhão",UEMA,IMPERATRIZ,21,MA,1,Pública,2,Estadual,1,2,28,28,0,"45,98214340209961",,"26,435714721679688",,"31,322322845458984",,SC,SC,SC,,,5,1,5,"0,20000000298023224",1,,,5,1,,,,
2007,5,569,150300802400,"MEDICINA VETERINÁRIA","Universidade Federal do Pará",UFPA,CASTANHAL,15,PA,1,Pública,1,Federal,1,1,43,23,20,"57,34782791137695","56,525001525878906","31,208694458007813","47,11000061035156","37,74347686767578","49,46375274658203",3,SC,SC,0,0,29,12,29,"0,4137931168079376",1,0,0,5,"2,0689656734466553","1,9936084747314453","2,243565797805786",,"2,168578624725342"
2007,5,571,410602217909,"MEDICINA VETERINÁRIA","Universidade Federal do Paraná",UFPR,PALOTINA,41,PR,1,Pública,1,Federal,1,2,66,36,30,"60,65277862548828","57,46666717529297","30,725000381469727","52,186668395996094","38,20694351196289","53,50666809082031",3,2,3,"0,0833333358168602","0,2916666567325592",30,11,30,"0,36666667461395264",1,"1,4583332538604736","0,41666659712791443",5,"1,8333333730697632","2,1638123989105225","2,7768666744232178","1,2853084802627563","2,1454830169677734"
2007,5,571,411003706902,"MEDICINA VETERINÁRIA","Universidade Federal do Paraná",UFPR,CURITIBA,41,PR,1,Pública,1,Federal,1,2,49,29,20,"58,2068977355957","74,7249984741211","30,189655303955078","61,55500030517578","37,193965911865234","64,84750366210938",4,3,4,"0,0555555559694767","0,10000000149011612",69,48,69,"0,695652186870575",1,"0,5000000596046448","0,2777777314186096",5,"3,4782609939575195","2,6688435077667236","3,859307289123535","2,608105421066284","3,126807689666748"
2007,5,572,330601803302,"MEDICINA VETERINÁRIA","Universidade Federal Fluminense",UFF,NITEROI,33,RJ,1,Pública,1,Federal,1,2,106,60,46,"53,93333435058594","64,16304016113281","31,905000686645508","60,64130401611328","37,41208267211914","61,52173614501953",4,SC,4,"0,16129031777381897","0,22857142984867096",151,84,151,"0,556291401386261",1,"1,1428571939468384","0,8064515590667725",5,"2,78145694732666","2,606306314468384","3,6170554161071777",,"3,313830852508545"
2007,5,573,320401100201,"MEDICINA VETERINÁRIA","Universidade Federal do Espírito Santo",UFES,ALEGRE,32,ES,1,Pública,1,Federal,1,2,60,41,19,"62,82926940917969","67,5","34,843902587890625","58,673683166503906","41,84024429321289","60,88026428222656",4,3,3,"0,1428571492433548","0,125",11,2,11,"0,1818181872367859",1,"0,625","0,7142857313156128",5,"0,9090909361839294","1,799120545387268","3,664834976196289","2,6454834938049316","2,7993154525756836"
2007,5,574,330601705554,"MEDICINA VETERINÁRIA","Universidade Federal Rural do Rio de Janeiro",UFRRJ,SEROPEDICA,33,RJ,1,Pública,1,Federal,1,2,97,52,45,"60,44230651855469","59,20000076293945","37,338462829589844","58,10444641113281","43,11442565917969","58,378334045410156",4,2,SC,0,1,151,103,151,"0,6821191906929016",1,5,0,5,"3,4105958938598633","3,027731418609619","3,565101146697998","1,7518024444580078","2,859900712966919"
2007,5,575,310703006200,"MEDICINA VETERINÁRIA","Universidade Federal de Minas Gerais",UFMG,"BELO HORIZONTE",31,MG,1,Pública,1,Federal,1,2,81,50,31,"64,77999877929688","69,93548583984375","35,19200134277344","67,97419738769531","42,5890007019043","68,46452331542969",5,4,4,"0,20000000298023224","0,3214285671710968",139,127,139,"0,9136690497398376",1,"1,6071428060531616","0,9999999403953552",5,"4,568345069885254","3,4021573066711426","4,671194076538086","3,4407215118408203","3,9213414192199707"
2007,5,577,270200600300,"MEDICINA VETERINÁRIA","Universidade Federal de Alagoas",UFAL,ARAPIRACA,27,AL,1,Pública,1,Federal,1,2,27,27,0,"37,592594146728516",,"17,981481552124023",,"22,884260177612305",,SC,SC,SC,,,5,2,5,"0,4000000059604645",1,,,5,2,,,,
2007,5,578,290502127408,"MEDICINA VETERINÁRIA","Universidade Federal da Bahia",UFBA,SALVADOR,29,BA,1,Pública,1,Federal,1,2,102,62,40,"47,314517974853516","50,88750076293945","28,937097549438477","49,522499084472656","33,53145217895508","49,86375045776367",3,2,3,"0,30000001192092896","0,2380952388048172",98,52,98,"0,5306122303009033",1,"1,1904762983322144","1,5",5,"2,6530611515045166","2,748875379562378","2,1912903785705566","1,755774974822998","2,2279112339019775"
2007,5,581,430502614902,"MEDICINA VETERINÁRIA","Universidade Federal do Rio Grande do Sul",UFRGS,"PORTO ALEGRE",43,RS,1,Pública,1,Federal,1,2,67,44,23,"65,38636016845703","66,97826385498047","32,672725677490234","61,80434799194336","40,85113525390625","63,09782791137695",5,5,5,"0,3333333432674408","0,6190476417541504",96,73,96,"0,7604166865348816",1,"3,095238208770752","1,6666666269302368",5,"3,8020834922790527","3,4363958835601807","3,9530375003814697",5,"4,112133979797363"
2007,5,582,430301816907,"MEDICINA VETERINÁRIA","Universidade Federal de Santa Maria",UFSM,"SANTA MARIA",43,RS,1,Pública,1,Federal,1,2,65,31,34,"56,95161437988281","57,882354736328125","38,051612854003906","55,67353057861328","42,776611328125","56,225738525390625",4,3,3,"0,3870967626571655","0,4516128897666931",67,49,67,"0,7313432693481445",1,"2,2580645084381104","1,9354838132858276",5,"3,6567163467407227","3,366875410079956","3,2835934162139893","1,995441198348999","2,9221324920654297"
2007,5,584,520301008707,"MEDICINA VETERINÁRIA","Universidade Federal de Goiás",UFG,GOIANIA,52,GO,1,Pública,1,Federal,1,2,107,66,41,"65,6212158203125","64,10975646972656","31,686363220214844","56,57073211669922","40,170074462890625","58,45549011230469",4,4,4,"0,3333333432674408","0,48148149251937866",82,66,82,"0,8048780560493469",1,"2,407407522201538","1,6666666269302368",5,"4,02439022064209","3,4526047706604004","3,3949544429779053","2,9988648891448975","3,2934226989746094"
2007,5,584,520501311909,"MEDICINA VETERINÁRIA","Universidade Federal de Goiás",UFG,JATAI,52,GO,1,Pública,1,Federal,1,2,39,23,16,"52,34782791137695","62,28125","26,660869598388672","57,79375076293945","33,082611083984375","58,915626525878906",4,4,4,0,"0,23076923191547394",11,8,11,"0,7272727489471436",1,"1,153846263885498",0,5,"3,6363637447357178","2,722141742706299","3,1321239471435547","3,3385426998138428","3,0710549354553223"
2007,5,587,260301106002,"MEDICINA VETERINÁRIA","Universidade Federal Rural de Pernambuco",UFRPE,GARANHUNS,26,PE,1,Pública,1,Federal,1,2,47,47,0,"59,074466705322266",,"31,634042739868164",,"38,49414825439453",,SC,SC,SC,,,24,22,24,"0,9166666865348816",1,,,5,"4,583333492279053",,,,
2007,5,587,260501711606,"MEDICINA VETERINÁRIA","Universidade Federal Rural de Pernambuco",UFRPE,RECIFE,26,PE,1,Pública,1,Federal,1,2,125,57,68,"49,14912414550781","57,31617736816406","24,4719295501709","49,85735321044922","30,64122772216797","51,72206115722656",3,1,3,"0,2586206793785095","0,2698412835597992",96,64,96,"0,6666666865348816",1,"1,3492064476013184","1,2931033372879028",5,"3,3333334922790527","2,9740757942199707","2,2453770637512207","0,9398753046989441","2,072336196899414"
2007,5,589,240100108003,"MEDICINA VETERINÁRIA","Universidade Federal Rural do Semi-Árido",UFERSA,MOSSORO,24,RN,1,Pública,1,Federal,1,2,67,39,28,"63,5512809753418","55,05356979370117","34,020511627197266","46,11785888671875","41,40320587158203","48,35178756713867",3,2,3,"0,3529411852359772","0,1111111119389534",49,34,49,"0,6938775777816772",1,"0,555555522441864","1,7647058963775635",5,"3,4693877696990967","3,073500156402588","2,308135986328125","1,6387978792190552","2,3369438648223877"
2007,5,590,150300701402,"MEDICINA VETERINÁRIA","Universidade Federal Rural da Amazônia",UFRA,BELEM,15,PA,1,Pública,1,Federal,1,1,61,32,29,"54,953125","62,534481048583984","27,162500381469727","53,24137878417969","34,11015701293945","55,56465530395508",3,SC,3,"0,10526315867900848","0,05000000074505806",64,31,60,"0,484375","0,9375","0,2500000298023224","0,5263156890869141","4,6875","2,421875","2,2248480319976807","2,7350716590881348",,"2,5820045471191406"
2007,5,592,311105738203,"MEDICINA VETERINÁRIA","Universidade Federal de Lavras",UFLA,LAVRAS,31,MG,1,Pública,1,Federal,1,2,62,35,27,"65,72856903076172","64,44444274902344","39,0485725402832","62,1185188293457","45,718570709228516","62,70000076293945",5,5,5,"0,529411792755127","0,2777777910232544",73,49,73,"0,6712328791618347",1,"1,388888955116272","2,6470589637756348",5,"3,3561644554138184","3,353468418121338","4,148283958435059","4,654300212860107","4,061644077301025"
2007,5,621,270301104302,"MEDICINA VETERINÁRIA","Centro de Estudos Superiores de Maceió",CESMAC,MACEIO,27,AL,2,Privada,5,Privada,3,2,49,12,37,"47,45833206176758","48,135135650634766","28,108333587646484","43,51621627807617","32,945831298828125","44,67094421386719",2,3,2,"0,53125","0,78125",41,6,0,"0,1463414579629898",0,"3,90625","2,65625",0,"0,7317072749137878","1,4035582542419434","1,5592033863067627","2,657275438308716","1,8419315814971924"
2007,5,634,430703304663,"MEDICINA VETERINÁRIA","Universidade Federal de Pelotas",UFPel,"CAPAO DO LEAO",43,RS,1,Pública,1,Federal,1,2,51,31,20,"65,01612854003906","61,67499923706055","33,49677276611328","55,0099983215332","41,376609802246094","56,676246643066406",4,2,3,"0,3333333432674408","0,1666666716337204",93,62,93,"0,6666666865348816",1,"0,833333432674408","1,6666666269302368",5,"3,3333334922790527","3,0223965644836426","3,2655029296875","1,118613600730896","2,54850435256958"
2007,5,661,280301100308,"MEDICINA VETERINÁRIA","Faculdade Pio Décimo",FPD,ARACAJU,28,SE,2,Privada,5,Privada,4,2,90,67,23,"33,455223083496094","40,08695602416992","21,810447692871094","41,178260803222656","24,721641540527344","40,905433654785156",1,2,2,"0,46666666865348816","0,7333333492279053",33,4,22,"0,12121212482452393","0,6666666865348816","3,6666667461395264","2,3333332538604736","3,3333334922790527","0,6060605645179749","2,0345652103424072","0,7895257472991943","1,5781588554382324","1,3996275663375854"
2007,5,664,320300905200,"MEDICINA VETERINÁRIA","Centro Universitário Vila Velha",UVV,"VILA VELHA",32,ES,2,Privada,5,Privada,2,2,82,62,20,"46,34677505493164","50,224998474121094","22,119354248046875","53,29999923706055","28,17620849609375","52,53125",3,4,3,"0,6875","0,9375",35,4,30,"0,11428571492433548","0,8571428656578064","4,6875","3,4375","4,285714149475098","0,5714285969734192","2,650604009628296","2,3253438472747803","3,7395055294036865","2,847170352935791"
