Ano,Cód.Área,"Área de Enquadramento",Cód.IES,"Nome da IES","Sigla da IES","Categ. Administrativa","Org. Acadêmica","Cód. Município","Município do Curso","UF do Curso","Região do Curso","Nr. Cursos da Unidade","Conluintes Inscritos","Concluintes Participantes","Nota Bruta - FG","Nota Bruta - CE","Nota Bruta - Geral","Nota Contínua do Enade","Nota Bruta - Org. Didático-Pedagógica","Nota Padronizada - Org. Didático-Pedagógica","Nota Bruta - Infraestrutura","Nota Padronizada - Infraestrutura","Nota Bruta - Oport. Ampliação","Nota Padronizada - Oport. Ampliação","Ingressantes inscritos no Enade","Ingressantes participantes no Enem","Nota dos Ingressantes no Enem","% de Ingressantes cujos pais têm ensino superior","Nota Bruta do IDD","Nota Padronizada do IDD","% de Mestres","Nota Padronizada de Mestres","% de Doutores","Nota Padronizada de Doutores","% regime de trabalho mínimo parcial","Nota padronizada de regime de trabalho","CPC Contínuo","CPC Faixa",Observação
2013,5,"MEDICINA VETERINÁRIA",322,"UNIVERSIDADE PAULISTA",UNIP,"Privada sem fins lucrativos",Universidade,3550308,"SAO PAULO",SP,SUDESTE,1,21,20,"52,89500045776367","45,31999969482422","47,224998474121094","3,1758546829223633","4,954792022705078","2,7545104942757446","4,514041423797607","2,6672958584968893","4,255555629730225","2,487239387044592",116,57,"53,299034118652344","56,3636360168457","13,943431854248047","2,658060073852539","90,12345886230469","3,7037039282485362","58,02469253540039","2,901234572431255","92,59259033203125","4,576719443073582","3,0238430500030518",4,
2013,5,"MEDICINA VETERINÁRIA",330,"UNIVERSIDADE IGUAÇU",UNIG,"Privada sem fins lucrativos",Universidade,3302205,ITAPERUNA,RJ,SUDESTE,1,27,23,"47,45217514038086","40,41739273071289","42,18695831298828","2,2510228157043457","5,799278259277344","4,653015173457859","5,855629920959473","4,778676619628051","5,615942001342773","4,446789035655124",66,41,"52,68109893798828",25,"10,349706649780273","1,7026423215866089","87,5","3,35937494908416",50,"2,4999999724801247","91,66666412353516","4,523809403151072","2,7114479541778564",3,
2013,5,"MEDICINA VETERINÁRIA",338,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS","PUC MINAS","Privada sem fins lucrativos",Universidade,3106705,BETIM,MG,SUDESTE,1,142,137,"50,84525680541992","48,403648376464844","49,027008056640625","3,473677635192871","4,68320894241333","2,1439596949218394","4,398586750030518","2,485594271015577","3,976470470428467","2,0852350956440233",144,125,"56,99692153930664","52,5","15,446361541748047","3,0576248168945313",92,"3,9499999618503754",46,"2,2999999845888697",70,"3,28571429476367","2,989790439605713",4,
2013,5,"MEDICINA VETERINÁRIA",338,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS","PUC MINAS","Privada sem fins lucrativos",Universidade,3151800,"POCOS DE CALDAS",MG,SUDESTE,1,89,80,"48,040000915527344","43,87125015258789","44,93000030517578","2,734168529510498","4,979456424713135","2,809958987722056","4,830042839050293","3,164616246415915","3,8349592685699463","1,8813972131813164",81,66,"54,786136627197266","51,51515197753906","13,200393676757813","2,4605181217193604",92,"3,9499999618503754",56,"2,799999958903653",96,"4,771428567356349","2,89813494682312",3,
2013,5,"MEDICINA VETERINÁRIA",353,"FACULDADE EVANGÉLICA DO PARANÁ",FEPAR,"Privada sem fins lucrativos",Faculdade,4106902,CURITIBA,PR,SUL,1,69,68,"55,108821868896484","45,21470642089844","47,70000076293945","3,2768795490264893","4,957671642303467","2,7609842196453798","4,000669956207275","1,8593561287098086","4,109722137451172","2,277175585667111",121,90,"55,95105743408203","50,561798095703125","13,593124389648438","2,5649282932281494","83,72093200683594","2,863372270694411","25,581396102905273","1,2790697947484033","27,9069766998291","0,8803986382134097","2,3827152252197266",3,
2013,5,"MEDICINA VETERINÁRIA",355,"UNIVERSIDADE TUIUTI DO PARANÁ",UTP,"Privada com fins lucrativos",Universidade,4106902,CURITIBA,PR,SUL,1,48,41,"49,931705474853516","46,80487823486328","47,60487747192383","3,2167623043060303","5,554516315460205","4,102761484147679","5,529549598693848","4,265494120406366","5,237804889678955","3,9021066765078753",139,71,"50,47651290893555","47,826087951660156","17,217647552490234","3,528534173965454","86,9565200805664","3,288043198790682","43,4782600402832","2,1739129788663796","91,3043441772461","4,503105419402534","3,407296895980835",4,
2013,5,"MEDICINA VETERINÁRIA",374,"CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS",FMU,"Privada sem fins lucrativos","Centro Universitário",3550308,"SAO PAULO",SP,SUDESTE,1,138,125,"49,67359924316406","43,27280044555664","44,88880157470703","2,740466833114624","5,062162399291992","2,995891779615535","4,425959587097168","2,5286734254879977","4,448232173919678","2,7647776400644464",543,214,"51,101356506347656","41,32653045654297","13,726005554199219","2,6002557277679443","93,2203369140625","4,110169192471165","55,93220520019531","2,796610207428529",100,5,"2,981182098388672",4,
2013,5,"MEDICINA VETERINÁRIA",375,"UNIVERSIDADE DE SANTO AMARO",UNISA,"Privada sem fins lucrativos",Universidade,3550308,"SAO PAULO",SP,SUDESTE,1,27,26,"49,9538459777832","45,97692108154297","46,976924896240234","3,1094000339508057","4,763497829437256","2,3244586031886665","3,844729423522949","1,61393823275815","3,5882716178894043","1,5260594057695256",102,62,"54,477901458740234","32,20338821411133","13,154125213623047","2,4482173919677734",95,"4,343749963737987","67,5","3,3749999412909326",85,"4,142857167177362","2,914684295654297",3,
2013,5,"MEDICINA VETERINÁRIA",387,"UNIVERSIDADE CATÓLICA DOM BOSCO",UCDB,"Privada sem fins lucrativos",Universidade,5002704,"CAMPO GRANDE",MS,CENTRO-OESTE,1,33,33,"45,96666717529297","41,53939437866211","42,660606384277344","2,321021318435669","4,688234806060791","2,1552584291761985","4,441822528839111","2,553638383568764","4,024747371673584","2,15477489854628",127,120,"50,689334869384766","40,517242431640625","11,85676383972168","2,103304386138916","96,42857360839844","4,531250240918851","42,85714340209961","2,142857148099024","92,85713958740234","4,591836574713697","2,5492165088653564",3,
2013,5,"MEDICINA VETERINÁRIA",404,"FACULDADES INTEGRADAS DA UPIS",UPIS,"Privada sem fins lucrativos",Faculdade,5300108,BRASILIA,DF,CENTRO-OESTE,1,46,38,"42,6368408203125","45,48947525024414","44,79210662841797","2,666003465652466","5,1184282302856445","3,1223840165519605","4,5639424324035645","2,745829652860544","3,396250009536743","1,2494646547981831",141,76,"52,528419494628906",50,"12,658954620361328","2,316572666168213","79,31034851074219","2,2844831155882592","44,82758712768555","2,2413793476706356","75,86206817626953","3,6206896367420955","2,5258028507232666",3,
2013,5,"MEDICINA VETERINÁRIA",420,"UNIVERSIDADE DE MARÍLIA",UNIMAR,"Privada com fins lucrativos",Universidade,3529005,MARILIA,SP,SUDESTE,1,60,56,"48,69285583496094","43,02857208251953","44,460716247558594","2,657590389251709","5,731441974639893","4,500511297248177","5,724473476409912","4,572263736776929","5,393750190734863","4,126735889887888",73,52,"53,42567443847656",58,"13,206390380859375","2,4621124267578125",96,"4,47499997099039",68,"3,3999999500972926",96,"4,771428567356349","3,266059398651123",4,
2013,5,"MEDICINA VETERINÁRIA",430,"CENTRO UNIVERSITÁRIO FILADÉLFIA",UNIFIL,"Privada sem fins lucrativos","Centro Universitário",4113700,LONDRINA,PR,SUL,1,8,8,"43,712501525878906","51,099998474121094","49,25","3,4571008682250977","5,453260898590088","3,875127369832014","5,529647350311279","4,265648005577377","4,989583492279053","3,544559591507044",42,27,"49,97999954223633","51,85185241699219","18,726707458496094","3,9297285079956055","95,65217590332031","4,429348064090161","47,826087951660156","2,3913043721552523","78,26087188720703","3,757764132474393",,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,5,"MEDICINA VETERINÁRIA",437,"UNIVERSIDADE PARANAENSE",UNIPAR,"Privada sem fins lucrativos",Universidade,4128104,UMUARAMA,PR,SUL,1,34,32,"47,703125","41,203125","42,837501525878906","2,367015838623047","5,267610549926758","3,4577634610636716","5,290861129760742","3,8898482235908105","4,651515007019043","3,0575935632501046",50,40,"50,069374084472656",45,"13,915172576904297","2,6505472660064697","80,76923370361328","2,4759618819762848","53,846153259277344","2,6923076231551852","61,53845977783203","2,802197689950636","2,731067419052124",3,
2013,5,"MEDICINA VETERINÁRIA",439,"FACULDADE DOUTOR FRANCISCO MAEDA",FAFRAM,"Privada sem fins lucrativos",Faculdade,3524105,ITUVERAVA,SP,SUDESTE,1,40,36,"47,349998474121094","47,891666412353516","47,76944351196289","3,2252888679504395","5,739073753356934","4,517668423373859","5,761355400085449","4,6303081847934955","5,328571319580078","4,032849893848848",52,48,"49,67036437988281","19,148935317993164","19,618141174316406","4,166722774505615","88,57142639160156","3,4999996701647063","62,85714340209961","3,14285709672859","82,85713958740234","4,020408003002332","3,8100316524505615",4,
2013,5,"MEDICINA VETERINÁRIA",441,"UNIVERSIDADE DO CONTESTADO",UNC,"Privada sem fins lucrativos",Universidade,4203808,CANOINHAS,SC,SUL,1,62,61,"50,27540969848633","44,63114929199219","46,059017181396484","2,949704170227051","5,6494059562683105","4,316084599423321","5,393863201141357","4,051952011365726","4,993988990783691","3,55090544340513",60,36,"49,961181640625","44,44444274902344","18,29629135131836","3,8152992725372314",100,5,"29,16666603088379","1,458333308871222",100,5,"3,509122133255005",4,
2013,5,"MEDICINA VETERINÁRIA",446,"UNIVERSIDADE DE CRUZ ALTA",UNICRUZ,"Privada sem fins lucrativos",Universidade,4306106,"CRUZ ALTA",RS,SUL,1,45,44,"42,227272033691406","44,03409194946289","43,59318161010742","2,4540202617645264","5,575854778289795","4,150732861312779","5,392336845397949","4,049549797760584","5,2143940925598145","3,868384923188897",131,104,"51,08461380004883",53,"12,675355911254883","2,3209331035614014","96,875","4,5898436925644495","40,625","2,03125","65,625","3,035714282886353","2,790227174758911",3,
2013,5,"MEDICINA VETERINÁRIA",448,"CENTRO UNIVERSITÁRIO RITTER DOS REIS",UNIRITTER,"Privada com fins lucrativos","Centro Universitário",4314902,"PORTO ALEGRE",RS,SUL,1,0,0,,,,,,0,,0,,0,317,144,"51,470157623291016","35,766422271728516",,,100,5,50,"2,4999999724801247","12,5",0,,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,5,"MEDICINA VETERINÁRIA",449,"UNIVERSIDADE LUTERANA DO BRASIL",ULBRA,"Privada sem fins lucrativos",Universidade,4304606,CANOAS,RS,SUL,1,100,96,"42,10520935058594","39,92708206176758","40,483333587646484","1,9094313383102417","5,060899257659912","2,9930520887426075","4,637050628662109","2,8608867177460535","4,638474941253662","3,0388101860088357",159,85,"52,30438232421875","33,33333206176758","9,638757705688477","1,5136313438415527","89,85507202148438","3,668478154718408","46,37681198120117","2,3188405774500587","92,75362396240234","4,585921433578792","2,322056770324707",3,
2013,5,"MEDICINA VETERINÁRIA",450,"CENTRO UNIVERSITÁRIO LUTERANO DE JI-PARANÁ",CEULJI/ULBRA,"Privada sem fins lucrativos","Centro Universitário",1100122,JI-PARANA,RO,NORTE,1,42,40,"35,13999938964844","41,099998474121094","39,625","1,70188570022583","4,36330509185791","1,424778014639624","4,1150641441345215","2,0393887976819416","3,7100000381469727","1,701401427371231",44,27,"50,25851821899414",24,"11,585939407348633","2,031303644180298",75,"1,7187499379075124","12,5","0,625",100,5,"1,9003524780273438",2,
2013,5,"MEDICINA VETERINÁRIA",457,"UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP","UNIAN - SP","Privada com fins lucrativos",Universidade,3547809,"SANTO ANDRE",SP,SUDESTE,1,50,45,"44,6511116027832","38,560001373291016","40,10222244262695","1,862312912940979","4,136999607086182","0,9160166207531222","3,5667502880096436","1,1764570101319696","2,9688405990600586","0,6338087637872313",79,22,"52,39556884765625","23,809524536132813","9,251415252685547","1,4106535911560059","89,47368621826172","3,6184212701513667","47,3684196472168","2,3684209628298807","84,21052551269531","4,097744347953301","1,9435361623764038",2,
2013,5,"MEDICINA VETERINÁRIA",457,"UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP","UNIAN - SP","Privada com fins lucrativos",Universidade,3548708,"SAO BERNARDO DO CAMPO",SP,SUDESTE,1,32,32,"42,78125","38,865623474121094","39,85625076293945","1,8053827285766602","4,373843669891357","1,4484699864850625","3,767429828643799","1,4922847671209132","3,3741934299468994","1,217693550372663",95,28,"49,66294860839844","26,923076629638672","10,222749710083008","1,6688898801803589",100,5,"53,33333206176758","2,6666665663720095",40,"1,571428668709449","2,051737070083618",3,
2013,5,"MEDICINA VETERINÁRIA",466,"UNIVERSIDADE ANHEMBI MORUMBI",UAM,"Privada com fins lucrativos",Universidade,3550308,"SAO PAULO",SP,SUDESTE,1,144,134,"48,738059997558594","44,114925384521484","45,281341552734375","2,8023104667663574","4,986242294311523","2,8252144215141555","4,700045108795166","2,9600268998910244","4,00158166885376","2,1214061275023273",818,420,"54,08598709106445","53,44827651977539","11,359455108642578","1,9710912704467773",100,5,"70,83333587646484","3,541666691128778","58,33333206176758","2,6190475700301223","2,7659502029418945",3,
2013,5,"MEDICINA VETERINÁRIA",472,"UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY",UNIGRANRIO,"Privada sem fins lucrativos",Universidade,3301702,"DUQUE DE CAXIAS",RJ,SUDESTE,1,43,40,"51,57500076293945","38,77000045776367","41,98749923706055","2,248957872390747","5,562835693359375","4,121464419494244","5,475345134735107","4,180187608366708","5,035897254943848","3,6112716216829117",79,58,"52,42478561401367",50,"10,666715621948242","1,786921501159668","95,65217590332031","4,429348064090161","34,78260803222656","1,7391304124476372",100,5,"2,6516857147216797",3,
2013,5,"MEDICINA VETERINÁRIA",480,"CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS",UNIFESO,"Privada sem fins lucrativos","Centro Universitário",3305802,TERESOPOLIS,RJ,SUDESTE,1,34,33,"44,548484802246094","38,03636169433594","39,67878723144531","1,7883626222610474","5,2229132652282715","3,3572786838073645","5,178356170654297","3,7127888584366886","3,9475491046905518","2,043575695597805",30,22,"54,34602355957031","52,380950927734375","8,302349090576172","1,1583375930786133","93,10344696044922","4,094827360789756","44,82758712768555","2,2413793476706356","93,10344696044922","4,605911273880671","2,24037766456604",3,
2013,5,"MEDICINA VETERINÁRIA",481,"UNIVERSIDADE GUARULHOS",UNG,"Privada sem fins lucrativos",Universidade,3518800,GUARULHOS,SP,SUDESTE,1,32,31,"46,50645065307617","46,65806579589844","46,632259368896484","3,0198628902435303","4,205779552459717","1,0706421251682443","3,249876022338867","0,6777630043118372","2,912222146987915","0,5522535252333058",97,34,"53,54536819458008","55,882354736328125","13,650001525878906","2,580049514770508","87,5","3,35937494908416","45,83333206176758","2,291666581049277","58,33333206176758","2,6190475700301223","2,427114248275757",3,
2013,5,"MEDICINA VETERINÁRIA",490,"CENTRO DE ENSINO SUPERIOR DE VALENÇA",CESVA,"Privada sem fins lucrativos",Faculdade,3306107,VALENCA,RJ,SUDESTE,1,29,28,"48,92499923706055","46,75714111328125","47,30356979370117","3,1582908630371094","5,409236907958984","3,776156263565868","5,383068084716797","4,03496272658844","4,866666793823242","3,3675059433306194",26,18,"53,242637634277344",50,"16,83867645263672","3,427781820297241","89,6551742553711","3,642241572696326","51,72413635253906","2,5862067893191067","75,86206817626953","3,6206896367420955","3,3331801891326904",4,
2013,5,"MEDICINA VETERINÁRIA",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA",UNISUL,"Privada sem fins lucrativos",Universidade,4202800,"BRACO DO NORTE",SC,SUL,1,0,0,,,,,,0,,0,,0,58,34,"49,76897048950195","47,05882263183594",,,80,"2,3749999344303334","22,85714340209961","1,1428571260831235","88,57142639160156","4,346938662069713",,SC,
2013,5,"MEDICINA VETERINÁRIA",495,"FACULDADE DE CIÊNCIAS E LETRAS DE BRAGANÇA PAULISTA",FESB,"Pública Municipal",Faculdade,3507605,"BRAGANCA PAULISTA",SP,SUDESTE,1,30,30,"39,11666488647461","38,31666564941406","38,52333450317383","1,543365478515625","5,208498001098633","3,3248714802613692","4,81343936920166","3,1384858402512688","4,289080619812012","2,535529994449472",56,37,"51,188785552978516","60,60606002807617","8,118768692016602","1,1095314025878906","78,26087188720703","2,14673944618858","26,086956024169922","1,3043477909891443","26,086956024169922","0,7763973714263471","1,5815744400024414",2,
2013,5,"MEDICINA VETERINÁRIA",496,"UNIVERSIDADE DE FRANCA",UNIFRAN,"Privada com fins lucrativos",Universidade,3516200,FRANCA,SP,SUDESTE,1,31,29,"51,44137954711914","45,40345001220703","46,93448257446289","3,111396074295044","5,212191581726074","3,3331750829058144","5,155128002166748","3,676232554920878","4,634444236755371","3,033004213919947",123,100,"51,59992599487305","41,66666793823242","15,356975555419922","3,033860921859741","89,6551742553711","3,642241572696326","72,4137954711914","3,6206896830086093","79,31034851074219","3,817734227450325","3,2963571548461914",4,
2013,5,"MEDICINA VETERINÁRIA",502,"CENTRO UNIVERSITÁRIO MONTE SERRAT",UNIMONTE,"Privada com fins lucrativos","Centro Universitário",3548500,SANTOS,SP,SUDESTE,1,23,22,"51,922725677490234","39,845455169677734","42,87272644042969","2,407940626144409","5,20292854309082","3,3123506997030265","5,018356800079346","3,460983154420056","4,64393949508667","3,0466815262305653",114,63,"51,47138977050781","33,33333206176758","11,27979850769043","1,9499139785766602","90,90908813476563","3,8068177753946273","45,45454406738281","2,272727182662226","40,90909194946289","1,623376725182193","2,409874200820923",3,
2013,5,"MEDICINA VETERINÁRIA",514,"CENTRO UNIVERSITÁRIO DE BARRA MANSA",UBM,"Privada sem fins lucrativos","Centro Universitário",3300407,"BARRA MANSA",RJ,SUDESTE,1,0,0,,,,,,0,,0,,0,36,20,"54,19124984741211","57,894737243652344",,,100,5,"18,18181800842285","0,9090909758057585","36,3636360168457","1,363636284454254",,SC,
2013,5,"MEDICINA VETERINÁRIA",515,"CENTRO UNIVERSITÁRIO ANHANGUERA DE NITERÓI",UNIAN,"Privada com fins lucrativos","Centro Universitário",3301900,ITABORAI,RJ,SUDESTE,1,73,67,"37,452239990234375","37,76716613769531","37,698509216308594","1,3850198984146118","4,131590843200684","0,9038570436094222","3,558072090148926","1,162799307837718","2,6186869144439697","0,12943475321747056",119,80,"52,673248291015625","33,33333206176758","6,502071380615234","0,6797206401824951",100,5,"64,70587921142578","3,235293936339645","58,82352828979492","2,6470587955827845","1,7028948068618774",2,
2013,5,"MEDICINA VETERINÁRIA",532,"UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL",UNIJUI,"Privada sem fins lucrativos",Universidade,4310207,IJUI,RS,SUL,1,47,47,"47,79148864746094","45,176597595214844","45,83829879760742","2,892355442047119","5,339574337005615","3,619546557049738","5,16243839263916","3,6877375956357787","4,568794250488281","2,938439606504404",164,118,"50,167903900146484","34,74576187133789","15,58119010925293","3,0934700965881348",100,5,"41,46341323852539","2,073170659215938","60,975608825683594","2,770034788026404","3,0842278003692627",4,
2013,5,"MEDICINA VETERINÁRIA",549,"UNIVERSIDADE FEDERAL DO ACRE",UFAC,"Pública Federal",Universidade,1200401,"RIO BRANCO",AC,NORTE,1,23,20,"59,2400016784668","53,08000183105469","54,6349983215332","4,521965026855469","4,655361175537109","2,081354637895128","4,115662097930908","2,0403298102230796","4,4365081787109375","2,747889986021092",52,51,"59,63534164428711","55,1020393371582","17,07683563232422","3,491098165512085","88,46154022216797","3,485577105342256","46,153846740722656","2,3076923218050642",100,5,,,"Unidade com cursos não reconhecidos até 31/10/2014"
