ano,cod_ies,nome_ies,sigla_ies,org_academica,cat_administrativa,cod_curso,cod_area,area_enquadramento,modalidade_ensino,cod_municipio,municipio_curso,sigla_uf,concluintes_inscritos,concluintes_participantes,concluintes_participantes_enem,percentual_concluintes_participantes_enem,nota_bruta_idd,nota_padronizada_idd,idd_faixa
2016,43,FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA,UDESC,Universidade,Pessoa Jurídica de Direito Público - Estadual,2535,5,MEDICINA VETERINÁRIA,Educação Presencial,4209300,LAGES,SC,50,49,39,0.795918345451355,0.153897285461426,2.71256231563386,3
2016,43,FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA,UDESC,Universidade,Pessoa Jurídica de Direito Público - Estadual,2536,17,AGRONOMIA,Educação Presencial,4209300,LAGES,SC,50,48,31,0.645833313465118,1.17868852615356,3.5682774094725,4
2016,43,FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA,UDESC,Universidade,Pessoa Jurídica de Direito Público - Estadual,2544,36,FISIOTERAPIA,Educação Presencial,4205407,FLORIANÓPOLIS,SC,12,12,11,0.916666686534882,2.56859087944031,3.6328723610982,4
2016,54,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,Universidade,Pessoa Jurídica de Direito Público - Estadual,2694,6,ODONTOLOGIA,Educação Presencial,3538709,PIRACICABA,SP,79,79,78,0.98734176158905,-0.112869948148727,2.3523401860372,3
2016,54,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,Universidade,Pessoa Jurídica de Direito Público - Estadual,2695,12,MEDICINA,Educação Presencial,3509502,CAMPINAS,SP,106,106,102,0.96226418018341,0.116109952330589,3.0522432775055,4
2016,54,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,Universidade,Pessoa Jurídica de Direito Público - Estadual,2701,23,ENFERMAGEM,Educação Presencial,3509502,CAMPINAS,SP,39,37,37,1,-1.56370389461517,1.76754508034547,2
2016,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pessoa Jurídica de Direito Público - Estadual,3127,6,ODONTOLOGIA,Educação Presencial,3503208,ARARAQUARA,SP,76,75,73,0.973333358764648,-0.598851978778839,1.8399744027797,2
2016,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pessoa Jurídica de Direito Público - Estadual,3128,19,FARMÁCIA,Educação Presencial,3503208,ARARAQUARA,SP,182,176,157,0.892045438289642,-1.25018799304962,1.86997175584868,2
2016,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pessoa Jurídica de Direito Público - Estadual,3137,38,SERVIÇO SOCIAL,Educação Presencial,3516200,FRANCA,SP,104,86,75,0.872093021869659,-2.43118071556091,1.50963730813896,2
2016,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pessoa Jurídica de Direito Público - Estadual,3138,51,ZOOTECNIA,Educação Presencial,3524303,JABOTICABAL,SP,60,54,42,0.777777791023254,-0.621808350086212,2.54762163957679,3
2016,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pessoa Jurídica de Direito Público - Estadual,3139,17,AGRONOMIA,Educação Presencial,3524303,JABOTICABAL,SP,103,92,82,0.89130437374115,-1.79012453556061,1.77486429325728,2
2016,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pessoa Jurídica de Direito Público - Estadual,3140,5,MEDICINA VETERINÁRIA,Educação Presencial,3524303,JABOTICABAL,SP,57,56,55,0.982142865657806,0.163349986076355,2.71967780813075,3
2016,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pessoa Jurídica de Direito Público - Estadual,3148,12,MEDICINA,Educação Presencial,3507506,BOTUCATU,SP,86,86,86,1,-1.29124343395233,1.51800655382995,2
2016,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pessoa Jurídica de Direito Público - Estadual,3151,17,AGRONOMIA,Educação Presencial,3507506,BOTUCATU,SP,104,92,83,0.902173936367035,-2.14899444580078,1.55807664423364,2
2016,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pessoa Jurídica de Direito Público - Estadual,3160,17,AGRONOMIA,Educação Presencial,3520442,ILHA SOLTEIRA,SP,109,99,79,0.797979772090912,-2.30514025688171,1.46375142408221,2
2016,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pessoa Jurídica de Direito Público - Estadual,3161,6,ODONTOLOGIA,Educação Presencial,3502804,ARAÇATUBA,SP,104,103,98,0.951456308364868,0.031001728028059,2.50402259280708,3
2016,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pessoa Jurídica de Direito Público - Estadual,3173,6,ODONTOLOGIA,Educação Presencial,3549904,SÃO JOSÉ DOS CAMPOS,SP,76,76,72,0.947368443012238,-0.078132599592209,2.38896341010656,3
2016,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pessoa Jurídica de Direito Público - Estadual,3176,5,MEDICINA VETERINÁRIA,Educação Presencial,3507506,BOTUCATU,SP,50,49,46,0.938775539398193,-0.126367047429085,2.50159416599429,3
2016,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pessoa Jurídica de Direito Público - Estadual,3177,51,ZOOTECNIA,Educação Presencial,3507506,BOTUCATU,SP,70,60,58,0.966666638851166,-0.670012414455414,2.52763976318537,3
2016,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pessoa Jurídica de Direito Público - Estadual,3206,36,FISIOTERAPIA,Educação Presencial,3541406,PRESIDENTE PRUDENTE,SP,42,40,36,0.899999976158142,-0.360289484262466,2.32525640667827,3
2016,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pessoa Jurídica de Direito Público - Estadual,3215,23,ENFERMAGEM,Educação Presencial,3507506,BOTUCATU,SP,36,35,34,0.971428573131561,-1.90369248390198,1.60751005033754,2
2016,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pessoa Jurídica de Direito Público - Estadual,3220,27,FONOAUDIOLOGIA,Educação Presencial,3529005,MARÍLIA,SP,34,32,31,0.96875,-3.05149292945862,0.900667931367821,1
2016,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pessoa Jurídica de Direito Público - Estadual,3221,5,MEDICINA VETERINÁRIA,Educação Presencial,3502804,ARAÇATUBA,SP,46,46,41,0.89130437374115,0.630264937877655,3.07114666042689,4
2016,57,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,Universidade,Pessoa Jurídica de Direito Público - Estadual,3411,19,FARMÁCIA,Educação Presencial,4115200,MARINGÁ,PR,55,54,40,0.740740716457367,0.473583102226257,2.61932876163946,3
2016,57,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,Universidade,Pessoa Jurídica de Direito Público - Estadual,3412,51,ZOOTECNIA,Educação Presencial,4115200,MARINGÁ,PR,44,42,23,0.547619044780731,0.400938212871552,2.97157749616684,4
2016,57,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,Universidade,Pessoa Jurídica de Direito Público - Estadual,3413,17,AGRONOMIA,Educação Presencial,4115200,MARINGÁ,PR,73,73,52,0.712328791618347,0.479758828878403,3.14606500998856,4
2016,57,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,Universidade,Pessoa Jurídica de Direito Público - Estadual,3417,6,ODONTOLOGIA,Educação Presencial,4115200,MARINGÁ,PR,30,30,28,0.933333337306976,0.943035364151001,3.4655701375248,4
2016,57,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,Universidade,Pessoa Jurídica de Direito Público - Estadual,3418,12,MEDICINA,Educação Presencial,4115200,MARINGÁ,PR,42,42,39,0.928571403026581,0.584646642208099,3.56302202220875,4
2016,3641,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS,UNIFEB,Centro Universitário,Privada sem fins lucrativos,3527,6,ODONTOLOGIA,Educação Presencial,3505500,BARRETOS,SP,72,68,60,0.882352948188782,0.13689874112606,2.6156687085909,3
2016,71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,UERN,Universidade,Pessoa Jurídica de Direito Público - Estadual,3562,38,SERVIÇO SOCIAL,Educação Presencial,2408003,MOSSORÓ,RN,55,50,44,0.879999995231628,-0.357926458120346,2.47707044124657,3
2016,71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,UERN,Universidade,Pessoa Jurídica de Direito Público - Estadual,3564,23,ENFERMAGEM,Educação Presencial,2408003,MOSSORÓ,RN,11,11,11,1,-0.15054178237915,2.43273046645552,3
2016,18492,Universidade Estadual do Paraná,UNESPAR,Universidade,Pessoa Jurídica de Direito Público - Estadual,3641,23,ENFERMAGEM,Educação Presencial,4118402,PARANAVAÍ,PR,24,24,18,0.75,-1.05546319484711,2.00677756696877,3
2016,76,UNIVERSIDADE REGIONAL DE BLUMENAU,FURB,Universidade,Pessoa Jurídica de Direito Público - Municipal,3672,38,SERVIÇO SOCIAL,Educação Presencial,4202404,BLUMENAU,SC,23,23,5,0.217391297221184,2.24238061904907,3.69043981631466,4
2016,76,UNIVERSIDADE REGIONAL DE BLUMENAU,FURB,Universidade,Pessoa Jurídica de Direito Público - Municipal,3677,12,MEDICINA,Educação Presencial,4202404,BLUMENAU,SC,65,65,56,0.861538469791412,-1.65852463245392,1.1176122334347,2
2016,76,UNIVERSIDADE REGIONAL DE BLUMENAU,FURB,Universidade,Pessoa Jurídica de Direito Público - Municipal,3683,36,FISIOTERAPIA,Educação Presencial,4202404,BLUMENAU,SC,15,15,12,0.800000011920929,2.00005626678467,3.3790467220036,4
2016,3151,UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ,UNOCHAPECÓ,Universidade,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,3844,38,SERVIÇO SOCIAL,Educação Presencial,4204202,CHAPECÓ,SC,34,28,13,0.46428570151329,1.19421207904816,3.20133773390546,4
2016,3151,UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ,UNOCHAPECÓ,Universidade,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,3851,17,AGRONOMIA,Educação Presencial,4204202,CHAPECÓ,SC,64,40,26,0.649999976158142,0.734454035758972,3.29992236481744,4
2016,83,UNIVERSIDADE DO VALE DO ITAJAÍ,UNIVALI,Universidade,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,3932,6,ODONTOLOGIA,Educação Presencial,4208203,ITAJAÍ,SC,67,67,40,0.597014904022217,0.555262327194214,3.05674507140271,4
2016,83,UNIVERSIDADE DO VALE DO ITAJAÍ,UNIVALI,Universidade,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,3936,27,FONOAUDIOLOGIA,Educação Presencial,4208203,ITAJAÍ,SC,22,19,7,0.368421047925949,5.77693700790405,5,5
2016,83,UNIVERSIDADE DO VALE DO ITAJAÍ,UNIVALI,Universidade,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,3947,36,FISIOTERAPIA,Educação Presencial,4208203,ITAJAÍ,SC,41,41,29,0.707317054271698,0.844452500343323,2.8631205883475,3
2016,83,UNIVERSIDADE DO VALE DO ITAJAÍ,UNIVALI,Universidade,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,3949,28,NUTRIÇÃO,Educação Presencial,4208203,ITAJAÍ,SC,46,46,26,0.56521737575531,0.954809963703156,2.87447011439831,3
2016,15015,Universidade Estadual do Norte do Paraná,UENP,Universidade,Pessoa Jurídica de Direito Público - Estadual,4056,17,AGRONOMIA,Educação Presencial,4102406,BANDEIRANTES,PR,43,41,34,0.829268276691437,0.976068496704102,3.44587784746951,4
2016,3974,UNIVERSIDADE DE RIO VERDE,FESURV,Universidade,Pessoa Jurídica de Direito Público - Municipal,4068,17,AGRONOMIA,Educação Presencial,5218805,RIO VERDE,GO,97,79,47,0.594936728477478,-0.500768661499023,2.55374382792089,3
2016,93,FACULDADE DE MEDICINA DE JUNDIAÍ,FMJ,Faculdade ,Pessoa Jurídica de Direito Público - Municipal,4082,12,MEDICINA,Educação Presencial,3525904,JUNDIAÍ,SP,75,75,72,0.959999978542328,0.026926476508379,2.95501925041671,4
2016,95,UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ,UVA,Universidade,Pessoa Jurídica de Direito Público - Estadual,4087,23,ENFERMAGEM,Educação Presencial,2312908,SOBRAL,CE,66,64,60,0.9375,0.235580906271934,2.61448114283746,3
2016,95,UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ,UVA,Universidade,Pessoa Jurídica de Direito Público - Estadual,4104,51,ZOOTECNIA,Educação Presencial,2312908,SOBRAL,CE,38,37,29,0.783783793449402,0.07695746421814,2.83727879423152,3
2016,3972,CENTRO SUPERIOR DE ENSINO E PESQUISA DE MACHADO,CESEP,Faculdade ,Privada sem fins lucrativos,4144,17,AGRONOMIA,Educação Presencial,3139003,MACHADO,MG,23,23,11,0.47826087474823,0.726620674133301,3.29519035468695,4
2016,997,Centro Universitário de Bauru,0,Centro Universitário,Privada sem fins lucrativos,4278,38,SERVIÇO SOCIAL,Educação Presencial,3506003,BAURU,SP,28,25,16,0.639999985694885,-0.372375071048737,2.47032835120903,3
2016,1841,CENTRO UNIVERSITÁRIO ANTÔNIO EUFRÁSIO DE TOLEDO DE PRESIDENTE PRUDENTE - TOLEDO PRUDENTE,TOLEDO PRUDENTE,Centro Universitário,Privada sem fins lucrativos,4304,38,SERVIÇO SOCIAL,Educação Presencial,3541406,PRESIDENTE PRUDENTE,SP,55,43,23,0.534883737564087,1.21203172206879,3.20965283226662,4
2016,135,CENTRO UNIVERSITÁRIO CLARETIANO,CEUCLAR,Centro Universitário,Privada sem fins lucrativos,4375,36,FISIOTERAPIA,Educação Presencial,3505906,BATATAIS,SP,52,51,45,0.882352948188782,0.199409306049347,2.57513724064856,3
2016,137,UNIVERSIDADE DO SAGRADO CORAÇÃO,USC,Universidade,Privada sem fins lucrativos,4399,19,FARMÁCIA,Educação Presencial,3506003,BAURU,SP,15,14,12,0.857142865657806,1.96401476860046,3.26724855441867,4
2016,137,UNIVERSIDADE DO SAGRADO CORAÇÃO,USC,Universidade,Privada sem fins lucrativos,4407,23,ENFERMAGEM,Educação Presencial,3506003,BAURU,SP,20,20,15,0.75,0.354794234037399,2.67059569811212,3
2016,137,UNIVERSIDADE DO SAGRADO CORAÇÃO,USC,Universidade,Privada sem fins lucrativos,4408,28,NUTRIÇÃO,Educação Presencial,3506003,BAURU,SP,32,32,25,0.78125,0.754047632217407,2.78394116842638,3
2016,137,UNIVERSIDADE DO SAGRADO CORAÇÃO,USC,Universidade,Privada sem fins lucrativos,4415,6,ODONTOLOGIA,Educação Presencial,3506003,BAURU,SP,76,75,58,0.773333311080933,0.041542645543814,2.5151357721405,3
2016,137,UNIVERSIDADE DO SAGRADO CORAÇÃO,USC,Universidade,Privada sem fins lucrativos,4418,36,FISIOTERAPIA,Educação Presencial,3506003,BAURU,SP,44,44,38,0.863636374473572,0.882540464401245,2.88012518508376,3
2016,140,UNIVERSIDADE SEVERINO SOMBRA,USS,Universidade,Privada sem fins lucrativos,4503,12,MEDICINA,Educação Presencial,3306206,VASSOURAS,RJ,102,102,76,0.745098054409027,0.123907014727592,3.06074330286009,4
2016,142,CENTRO UNIVERSITÁRIO DO TRIÂNGULO,UNITRI,Centro Universitário,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,4535,36,FISIOTERAPIA,Educação Presencial,3170206,UBERLÂNDIA,MG,27,25,18,0.72000002861023,0.359070718288422,2.64641902208845,3
2016,143,UNIVERSIDADE DE UBERABA,UNIUBE,Universidade,Privada sem fins lucrativos,4585,6,ODONTOLOGIA,Educação Presencial,3170107,UBERABA,MG,132,130,111,0.853846132755279,0.267070919275284,2.75290787755624,3
2016,146,CENTRO UNIVERSITÁRIO DE RIO PRETO,UNIRP,Centro Universitário,Privada com fins lucrativos,4679,5,MEDICINA VETERINÁRIA,Educação Presencial,3549805,SÃO JOSÉ DO RIO PRETO,SP,126,126,74,0.58730161190033,-0.173476085066795,2.46613297691172,3
2016,149,FACULDADE DE MEDICINA DE SÃO JOSÉ DO RIO PRETO,FAMERP,Faculdade ,Pessoa Jurídica de Direito Público - Estadual,4720,12,MEDICINA,Educação Presencial,3549805,SÃO JOSÉ DO RIO PRETO,SP,62,62,60,0.967741906642914,-0.038946244865656,2.88320761504102,3
2016,149,FACULDADE DE MEDICINA DE SÃO JOSÉ DO RIO PRETO,FAMERP,Faculdade ,Pessoa Jurídica de Direito Público - Estadual,4721,23,ENFERMAGEM,Educação Presencial,3549805,SÃO JOSÉ DO RIO PRETO,SP,38,38,37,0.973684191703796,1.09329497814178,3.0182132137221,4
2016,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,4913,36,FISIOTERAPIA,Educação Presencial,3304557,RIO DE JANEIRO,RJ,13,9,1,0.111111111938953,,,SC
2016,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,4940,36,FISIOTERAPIA,Educação Presencial,3304557,RIO DE JANEIRO,RJ,9,9,1,0.111111111938953,,,SC
2016,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,4959,5,MEDICINA VETERINÁRIA,Educação Presencial,3304557,RIO DE JANEIRO,RJ,61,59,33,0.559322059154511,-0.29228401184082,2.37670066058547,3
2016,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,4966,36,FISIOTERAPIA,Educação Presencial,3303401,NOVA FRIBURGO,RJ,9,8,4,0.5,-5.55672311782837,0.005277888762746,1
2016,165,UNIVERSIDADE VEIGA DE ALMEIDA,UVA,Universidade,Privada com fins lucrativos,5073,38,SERVIÇO SOCIAL,Educação Presencial,3304557,RIO DE JANEIRO,RJ,29,24,14,0.583333313465118,-0.323662102222443,2.49305906061695,3
2016,165,UNIVERSIDADE VEIGA DE ALMEIDA,UVA,Universidade,Privada com fins lucrativos,5075,27,FONOAUDIOLOGIA,Educação Presencial,3304557,RIO DE JANEIRO,RJ,55,49,26,0.530612230300903,-0.847727000713348,1.92394935372265,2
2016,167,UNIVERSIDADE METODISTA DE SÃO PAULO,UMESP,Universidade,Privada sem fins lucrativos,5117,6,ODONTOLOGIA,Educação Presencial,3548708,SÃO BERNARDO DO CAMPO,SP,61,60,49,0.816666662693024,-0.082474507391453,2.38438578202532,3
2016,167,UNIVERSIDADE METODISTA DE SÃO PAULO,UMESP,Universidade,Privada sem fins lucrativos,5133,5,MEDICINA VETERINÁRIA,Educação Presencial,3548708,SÃO BERNARDO DO CAMPO,SP,57,57,44,0.771929800510407,0.252084195613861,2.78647222254228,3
2016,1586,UNIVERSIDADE DO VALE DO SAPUCAÍ,UNIVÁS,Universidade,Privada sem fins lucrativos,5206,12,MEDICINA,Educação Presencial,3152501,POUSO ALEGRE,MG,84,83,79,0.951807200908661,-0.209027111530304,2.6977926978107,3
2016,176,UNIVERSIDADE CASTELO BRANCO,UCB,Universidade,Privada sem fins lucrativos,5221,36,FISIOTERAPIA,Educação Presencial,3304557,RIO DE JANEIRO,RJ,70,66,46,0.69696968793869,0.001054986612871,2.48658078203127,3
2016,176,UNIVERSIDADE CASTELO BRANCO,UCB,Universidade,Privada sem fins lucrativos,5228,38,SERVIÇO SOCIAL,Educação Presencial,3304557,RIO DE JANEIRO,RJ,81,72,27,0.375,-1.50745797157288,1.94066981904879,2
2016,2409,FACULDADE ASCES,ASCES,Centro Universitário,Privada sem fins lucrativos,5277,6,ODONTOLOGIA,Educação Presencial,2604106,CARUARU,PE,83,83,75,0.903614461421967,0.286799520254135,2.77370753568351,3
2016,3372,CENTRO UNIVERSITÁRIO DE LAVRAS,UNILAVRAS,Centro Universitário,Privada sem fins lucrativos,5283,6,ODONTOLOGIA,Educação Presencial,3138203,LAVRAS,MG,43,43,41,0.953488349914551,-0.141319364309311,2.32234626347295,3
2016,190,ESCOLA DE MEDICINA SOUZA MARQUES DA FUNDAÇÃO TÉCNICO-EDUCACIONAL SOUZA MARQUES,EMSM,Faculdade ,Privada sem fins lucrativos,5345,12,MEDICINA,Educação Presencial,3304557,RIO DE JANEIRO,RJ,166,163,155,0.950920224189758,-0.904677212238312,1.93942458519775,2
2016,203,UNIVERSIDADE SÃO JUDAS TADEU,USJT,Universidade,Privada com fins lucrativos,5496,28,NUTRIÇÃO,Educação Presencial,3550308,SÃO PAULO,SP,35,35,33,0.942857146263123,1.2072845697403,2.98831746713661,4
2016,208,UNIVERSIDADE DE RIBEIRÃO PRETO,UNAERP,Universidade,Privada sem fins lucrativos,5613,38,SERVIÇO SOCIAL,Educação Presencial,3543402,RIBEIRÃO PRETO,SP,21,19,13,0.684210538864136,0.105898350477219,2.69350288612602,3
2016,208,UNIVERSIDADE DE RIBEIRÃO PRETO,UNAERP,Universidade,Privada sem fins lucrativos,5623,6,ODONTOLOGIA,Educação Presencial,3543402,RIBEIRÃO PRETO,SP,95,94,81,0.861702144145966,-0.568313598632813,1.87217069827369,2
2016,457,UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP,UNIAN - SP,Universidade,Privada com fins lucrativos,5734,36,FISIOTERAPIA,Educação Presencial,3547809,SANTO ANDRÉ,SP,18,18,14,0.777777791023254,-0.145786806941032,2.42102239514518,3
2016,457,UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP,UNIAN - SP,Universidade,Privada com fins lucrativos,5741,23,ENFERMAGEM,Educação Presencial,3547809,SANTO ANDRÉ,SP,40,36,22,0.611111104488373,0.585752069950104,2.77930918252167,3
2016,457,UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP,UNIAN - SP,Universidade,Privada com fins lucrativos,5742,28,NUTRIÇÃO,Educação Presencial,3547809,SANTO ANDRÉ,SP,36,33,21,0.636363625526428,-0.856108367443085,2.05788003723256,3
2016,216,CENTRO UNIVERSITÁRIO METODISTA IZABELA HENDRIX,CEUNIH,Centro Universitário,Privada sem fins lucrativos,5781,27,FONOAUDIOLOGIA,Educação Presencial,3106200,BELO HORIZONTE,MG,22,20,13,0.649999976158142,-4.51221036911011,0.222408502901152,1
2016,221,UNIVERSIDADE CRUZEIRO DO SUL,UNICSUL,Universidade,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,5845,38,SERVIÇO SOCIAL,Educação Presencial,3550308,SÃO PAULO,SP,48,46,19,0.413043469190598,0.954445004463196,3.08945632266547,4
2016,224,FACULDADE DE MEDICINA DO ABC,FMABC,Faculdade ,Privada sem fins lucrativos,5909,12,MEDICINA,Educação Presencial,3547809,SANTO ANDRÉ,SP,105,105,103,0.980952382087708,0.006579828914255,2.93283820175697,3
2016,226,CENTRO UNIVERSITÁRIO LUSÍADA,UNILUS,Centro Universitário,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,5920,12,MEDICINA,Educação Presencial,3548500,SANTOS,SP,71,71,67,0.943661987781525,-0.592219054698944,2.28005316120526,3
2016,227,UNIVERSIDADE CATÓLICA DE SANTOS,UNISANTOS,Universidade,Privada sem fins lucrativos,5962,38,SERVIÇO SOCIAL,Educação Presencial,3548500,SANTOS,SP,10,8,4,0.5,4.14911365509033,4.58016991499266,5
2016,227,UNIVERSIDADE CATÓLICA DE SANTOS,UNISANTOS,Universidade,Privada sem fins lucrativos,5963,23,ENFERMAGEM,Educação Presencial,3548500,SANTOS,SP,22,22,15,0.681818187236786,-0.791767179965973,2.13090114341878,3
2016,227,UNIVERSIDADE CATÓLICA DE SANTOS,UNISANTOS,Universidade,Privada sem fins lucrativos,5966,19,FARMÁCIA,Educação Presencial,3548500,SANTOS,SP,32,31,21,0.677419364452362,0.653020918369293,2.69733388946594,3
2016,234,FACULDADES OSWALDO CRUZ,FOC,Faculdade ,Privada com fins lucrativos,6063,19,FARMÁCIA,Educação Presencial,3550308,SÃO PAULO,SP,78,76,70,0.921052634716034,-0.650272190570831,2.13076688735083,3
2016,1836,CENTRO UNIVERSITÁRIO FUNDAÇÃO DE ENSINO OCTÁVIO BASTOS - FEOB,UNIFEOB,Centro Universitário,Privada sem fins lucrativos,6113,5,MEDICINA VETERINÁRIA,Educação Presencial,3549102,SÃO JOÃO DA BOA VISTA,SP,55,54,48,0.888888895511627,-0.326711922883987,2.35078515213021,3
